37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,37,37,37,37,0,37,37,37,37,37,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,0,0,0,0,15,0,0,37,
37,0,0,0,0,0,0,37,37,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,0,0,15,15,15,0,0,37,
37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,0,0,15,15,15,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,0,15,15,15,15,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37,0,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,15,15,15,15,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,37,37,37,37,0,0,37,0,0,37,0,0,37,0,0,0,15,15,15,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,37,37,37,37,37,37,37,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,37,37,37,37,37,37,37,37,37,0,37,37,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,15,15,15,15,37,15,15,15,15,15,15,15,15,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,15,15,15,15,37,0,0,0,0,0,0,0,15,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,15,15,15,15,37,0,0,0,0,0,0,0,15,0,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,37,37,0,0,0,0,0,0,15,37,15,15,15,15,15,15,15,15,0,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,37,
37,0,0,0,0,0,37,37,37,0,0,0,0,15,37,15,37,0,0,0,0,0,15,0,37,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,37,37,37,37,37,37,37,37,37,0,0,0,37,37,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,0,37,37,37,0,0,15,15,15,37,37,0,0,0,0,15,0,37,37,37,37,37,0,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37,37,37,0,0,0,15,15,15,15,15,15,15,0,0,0,0,0,37,0,0,0,0,37,37,0,37,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,15,15,15,15,37,0,0,0,0,15,0,0,0,0,0,37,0,0,0,0,0,37,37,37,0,0,0,37,0,0,0,15,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,15,0,0,0,37,0,0,0,0,15,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,15,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,15,0,37,0,0,0,0,0,0,0,0,15,0,0,0,37,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,15,0,0,0,15,15,15,15,0,37,37,0,0,0,0,37,
37,0,0,0,0,0,0,15,0,37,37,0,0,0,0,0,0,0,15,0,0,0,37,0,0,0,0,15,0,0,0,0,0,0,0,37,37,37,37,37,37,0,0,0,0,37,0,0,0,15,0,0,0,15,15,15,15,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,15,0,0,37,37,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,37,
37,0,0,0,0,0,0,15,0,0,0,37,37,37,0,0,0,0,15,15,0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,15,15,0,0,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,15,0,0,15,15,15,15,15,15,15,0,0,15,0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,
37,0,0,0,0,0,0,15,15,15,15,0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37

